timestep Fx0 Fy0 Fz0 Fx1 Fy1 Fz1
132400 20.12237997 -1.25349505 2.44106784 -22.45545133 -1.79402029 -12.72230217
132800 25.33324451 -0.71909027 -4.33183108 -28.68468952 0.58255159 1.12377098
133200 26.66633573 5.83378316 -2.71716937 -28.03483435 0.87940331 0.33818344
133600 28.88684810 7.60114912 11.71380582 -24.73598345 -1.54673416 -0.12676362
134000 26.24588346 -1.00991225 -1.94907380 -26.74298793 -1.81617901 0.44001923
134400 25.79531803 6.26866340 2.33108989 -19.59707524 -2.76341298 2.55943523
134800 29.51262606 -5.39555542 6.33034157 -27.78643138 -0.12542350 -0.36233931
135200 27.68660426 -2.77717210 5.16593041 -27.23050797 0.00037620 1.57746445
135600 28.61864662 -0.05962768 -0.92936260 -22.84915961 -4.11737323 -12.93327747
136000 27.56793109 -0.20848546 0.17705687 -24.30332647 -20.03684883 -0.18841437
136400 27.87108768 4.46500871 1.99331038 -28.19920755 0.19977114 -0.05236484
136800 8.87874370 4.17720133 -4.88808654 -27.43260314 -0.35188125 5.27821240
137200 23.31783852 3.18179364 -0.95482120 -22.08620761 -4.60475848 3.40340583
137600 29.31316383 3.30391757 3.70583132 -28.09091579 -4.91288406 2.78066322
138000 16.86929735 14.89673967 -2.11656436 -28.00390790 0.21432114 -2.95247367
138400 26.48764886 0.40182403 0.71015885 -27.73192480 0.00000000 0.00000000
138800 27.83664001 0.24421205 2.81069931 -30.91600470 -0.05694912 3.47969383
139200 14.63882112 1.35506331 -3.65393180 -27.83610384 0.18369376 -0.11767624
139600 16.96838501 2.96565649 -8.81792530 -16.58981816 0.96416434 3.46001648
140000 25.14066003 13.17618957 3.40129764 -25.81209307 -5.55234746 -0.63097085
140400 27.73192480 0.00000000 0.00000000 -29.58118203 2.31221885 0.63511269
140800 29.18487586 3.71485671 3.63851340 -9.36603618 0.00691157 7.31858303
141200 26.76533399 -10.61858354 -4.63399580 -28.54076055 5.33458616 -8.70091518
141600 27.02141936 0.60516150 0.03218190 -28.13941717 0.75655750 0.42794966
142000 23.17427236 1.68627908 -0.46263779 -30.97272175 6.76428895 1.16120981
142400 27.84753463 0.15914412 -0.08556190 -27.73242688 -0.81990813 2.18754922
142800 29.56942776 -0.05405468 -5.44660717 -24.16965240 2.21886501 6.81922124
143200 22.06244312 2.43702852 0.84288223 -25.59190212 1.35768141 2.15883515
143600 33.84206270 -16.64309836 -8.48699668 -27.80857696 0.30104745 0.88360301
144000 28.31392003 0.60319392 -2.09642909 -27.73192480 0.00000000 0.00000000
144400 21.93545725 -1.20315897 -12.40719234 -28.23715667 0.81453232 0.44519426
144800 26.67149943 -2.27352220 1.07403614 -24.93698249 9.50639892 0.20999900
145200 26.75748447 9.00190158 1.60463603 -28.45146335 3.53637252 2.58977877
145600 29.44469871 -1.86871836 -1.23173959 -27.48353506 -0.85033994 -0.80705853
146000 27.05967236 3.19377004 -3.86392697 -27.80838485 -0.39362108 -0.56764433
146400 21.66503169 -3.14003437 3.45626347 -26.68177291 -2.41308303 0.36814243
146800 22.05618901 -0.49392204 -0.90467181 -22.37849809 -1.57577990 -3.55346130
147200 26.69799433 4.02919511 4.07140732 -26.53980436 10.80786375 4.37024274
147600 23.34776464 -3.36984084 -2.43891610 -30.46458741 2.12251365 -2.71901463
148000 26.87754561 0.30934710 -0.80722995 -25.84172582 -3.53798061 7.53847548
148400 30.46089943 -4.77285164 0.62626777 -28.46655883 -2.19053421 0.81062167
148800 25.07771732 -1.25250180 -2.07839666 -20.98927743 2.65213217 5.39210299
149200 26.36254901 -0.73207967 0.73582713 -27.62145083 0.72882268 -0.77282935
149600 26.36173507 4.46086063 2.53168947 -27.00406392 -1.51411516 -6.15533961
150000 23.79340731 -3.86029045 2.90486553 -25.92999400 -0.47487138 -2.20369583
150400 27.73192480 0.00000000 0.00000000 -29.08151964 -6.54736848 -0.28799764
150800 26.61027191 -1.68385078 3.82972785 -25.06406830 -1.97481008 1.82655193
151200 37.47536785 4.90052898 -3.69678567 -29.29280070 4.51960404 4.26776728
151600 25.77912135 2.54386209 5.27520956 -24.58028390 2.97573009 -11.14955169
152000 26.31333511 -0.51169480 2.61470673 -25.92070191 -2.28934508 2.60114725
152400 28.48782381 0.57615360 -3.75027351 -32.97883447 -4.27768150 3.51843316
152800 28.45690893 0.26598997 13.26643619 -22.43973578 0.66095960 -11.75674012
153200 27.73192480 0.00000000 0.00000000 -28.61172483 -1.47505444 -0.43938747
153600 27.99272818 3.55713619 -1.26490738 -27.96744137 -2.14090278 -0.58254135
154000 26.77857678 3.66766156 -4.01071016 -30.08621042 3.40311009 0.20705740
154400 23.75472265 -3.18254055 1.20776418 -27.73192480 0.00000000 0.00000000
154800 26.08923574 1.19979102 4.77674050 -32.60548686 4.46523349 -7.48531600
155200 28.01086113 1.78839049 5.94920521 -16.90672344 1.24068332 0.66908742
155600 27.01117682 10.50402204 -0.79399828 -25.92612924 -1.12294237 0.98060715
156000 25.53472172 1.38511854 -8.43325504 -31.79168993 -0.76504972 5.01261034
156400 26.68571137 -0.36654452 0.45442280 -26.92303081 3.27753367 2.25982195
156800 24.56482736 -1.75771585 0.49979651 -27.48712172 -0.20685677 3.84828142
157200 26.78795724 -3.27702627 -0.14747241 -32.84391235 1.66113906 5.06198311
157600 26.81624399 -0.11897267 -0.56922750 -11.68821779 -6.57407056 -12.29914653
158000 30.27146078 0.07625812 3.37035753 -13.80974012 -8.32407792 1.72192448
158400 27.20642864 8.76353390 -4.08161892 -27.48248537 -0.29963740 -0.52667604
158800 29.30929015 5.22005272 -1.13855533 -26.30208826 2.19502851 -0.25744822
159200 23.82522042 5.01809007 -3.56891117 -26.54118433 0.89548418 -0.55354313
159600 33.96649156 3.42253986 -5.79538521 -29.85280209 1.38581425 4.21954095
160000 23.30134519 -3.51483275 0.63067089 -27.43468606 3.56711183 -2.30200408
160400 27.73372480 -0.02357005 -0.18276344 -24.13271458 -2.74410285 2.75815856
160800 25.75327046 -0.71274010 0.04734602 -25.65550514 2.70180329 -1.80524146
161200 26.71344622 -0.86700875 -10.74616335 -28.22246354 -0.73425155 -1.10064569
161600 28.92768829 0.39515156 2.51877611 -28.58005758 0.01431518 -3.43728983
162000 27.04423208 -4.45655183 -5.49741269 -30.90452562 -2.36764667 -3.35917258
162400 27.45975545 0.87761343 1.49962274 -25.64494551 3.23863556 5.28239378
162800 26.67357766 0.95594888 2.92247965 -30.04607108 2.10214576 -0.58402467
163200 23.49865151 1.13953826 3.73899220 -28.00645258 1.79177311 4.07234439
163600 27.99400405 -1.50489130 -0.97580568 -29.52520408 -1.12746604 1.38927053
164000 27.28768220 -0.60267801 -1.32025566 -25.44988461 -1.35446463 2.73257249
164400 28.52521982 1.27879268 -3.04951117 -25.71426311 -3.87445934 -3.88877135
164800 27.84010477 1.12466095 1.42243191 -22.89777417 6.58138034 -2.21779653
165200 30.09687865 -4.12394425 0.64654169 -18.31360705 9.97438211 1.01814120
165600 21.92327655 0.08333938 -2.53992279 -29.43586195 -4.19778328 -1.88375367
166000 23.87312342 -4.23259883 2.74382289 -26.87990618 -3.70215610 -4.09594364
166400 28.25667544 0.18555726 -2.05532246 -26.68346313 8.75992554 -22.87141718
166800 25.63261179 -1.04767561 4.35571106 -27.77895833 0.08985585 -0.07346072
167200 27.18755540 -0.36018282 -0.05981979 -32.15153061 4.67516051 3.00454970
167600 27.04130309 -1.15316464 -1.51845595 -27.72679841 8.23945023 8.36122156
168000 29.21634537 -6.37924913 7.39270488 -44.03123479 6.13179354 8.58946620
168400 23.03879230 -5.15454130 8.75501798 -20.21793191 -2.29807940 -7.23228216
168800 25.32762646 -8.25516283 -4.05593893 -19.60191266 13.59634908 -6.66735831
169200 30.39133337 4.77833450 15.84563989 -30.76727814 0.59994325 3.80702049
169600 28.34115159 1.96889875 3.81535610 -43.63188411 -10.04095900 3.75821329
170000 24.19066406 -4.59255930 -0.98417131 -28.27156950 4.08484667 -2.05941766
170400 28.79582890 0.56917636 9.18276998 -31.95498555 2.27493637 -20.40281734
170800 20.26958690 -2.18254878 -1.77568105 -29.68447620 0.73994380 -1.32971442
171200 24.97865022 -2.02955164 2.13037968 -24.81840270 -13.09290778 -5.65983248
171600 24.71078623 -6.28169779 -1.84592059 -28.36514728 0.08464775 -0.93379834
172000 25.98105188 -0.58126418 4.17152491 -27.52340124 -0.22541950 -0.33942057
172400 28.47102555 -2.20390623 -0.37224140 -26.72582877 4.28871978 0.69847462
172800 28.67267302 4.64866004 -0.98774069 -27.89877986 -4.46507445 1.79394592
173200 27.61004135 0.35582602 -0.41894163 -25.72233377 -9.60446719 -5.16914879
173600 16.74253349 2.43059353 4.39367705 -25.49762466 2.53636405 -0.85571907
174000 29.35280570 -2.73658322 -4.88098076 -27.48914147 1.06278776 -0.28738536
174400 25.43829355 0.55096099 -2.65118308 -25.69821592 -1.69254999 -1.08104132
174800 29.95014182 2.87512544 3.64994839 -31.65095002 4.96461375 4.47387720
175200 28.08427592 0.05568604 1.05171776 -26.38104825 3.65941453 3.55696425
175600 22.55498861 2.82517334 -2.46937967 -33.81558182 -1.97301820 21.89384655
176000 32.62458953 2.43330232 3.14197700 -32.22076940 3.77562792 13.86260119
176400 20.86915050 0.83271984 -1.66192050 -22.36781231 -2.87973431 5.28233372
176800 24.33260292 -6.58661151 -6.30870076 -27.74320577 -0.01269217 0.01822638
177200 28.95875869 -1.89447400 0.36380559 -22.18000173 0.00454651 -0.71740242
177600 20.54387225 3.24107009 -1.51195557 -28.26306312 0.54005590 0.54171166
178000 27.82271159 -0.00179948 0.11242130 -23.49494091 -1.13024199 -3.54467762
178400 30.08667797 -4.27239925 -1.89987310 -32.27691985 -13.75670079 -20.42705271
178800 26.80108724 -0.70282477 -2.20287201 -30.03222895 -3.43631928 2.42383584
179200 25.90808790 -2.52995612 -0.72986137 -30.09642828 15.84798845 -1.18540073
179600 28.09967406 2.34144599 1.20398651 -22.59399224 -0.42067223 -3.01918935
180000 23.88688302 -0.82249948 1.39576411 -24.88790959 0.81848508 2.61150024
180400 20.84481770 -2.47870791 -1.67217015 -27.26823352 0.12271236 -0.48984348
180800 23.23351022 -0.49983363 4.07290261 -25.25869025 -3.57669013 -0.44984197
181200 16.00018492 0.14234625 -11.18086948 -27.73192480 0.00000000 0.00000000
181600 26.45626628 6.58386814 -3.09524988 -29.11052749 -1.92394915 0.77247739
182000 23.45014122 -7.24163378 -1.72012215 -27.73802430 0.73815125 2.21346372
182400 29.07653051 -2.00050079 0.04229356 -32.22439237 -1.27196559 6.30666938
182800 33.77376818 4.87463842 -1.51677846 -25.56195618 0.11162392 3.70955006
183200 27.58085343 -0.09371229 -0.06662479 -27.73192480 0.00000000 0.00000000
183600 27.00333020 3.24723577 -11.64188481 -26.25587964 -1.51816658 -5.18400861
184000 27.67542037 0.12832449 0.28149848 -21.83377892 5.50495709 8.30917953
184400 29.99090762 3.98236698 16.19997430 -21.40214918 -0.51824322 -1.20690261
184800 28.42335226 2.80040826 2.54325516 -26.59096352 0.21567366 -0.42650285
185200 27.68736227 0.02631075 -0.04816079 -25.53706854 -4.67569759 -4.73086992
185600 22.60042355 -4.48069042 -8.12844519 -24.59892404 4.91737474 11.53344379
186000 31.78503626 0.13299887 7.18573678 -26.72616022 0.65781994 -8.72117772
186400 22.22217033 -6.99736197 17.99955380 -28.05624723 -2.82641492 1.49237046
186800 24.37248870 -3.25740632 2.04365670 -27.37395346 0.86653766 2.06368850
187200 25.90105124 0.42919663 -1.05106625 -15.04834556 -2.09475954 1.69170762
187600 23.72185439 -13.30291802 -0.28626623 -23.19355610 -0.96022122 2.12734909
188000 26.56090449 -0.45617294 3.75567549 -24.98991061 -0.76603021 -2.95065120
188400 27.30213156 0.80768169 -3.01993176 -25.14781706 -1.73885984 -2.73534268
188800 27.40786025 0.26659284 0.77588896 -25.40528534 1.76469255 -1.90941933
189200 12.50025452 17.58157774 3.57218365 -28.07366506 -5.88091242 1.47536995
189600 28.50837627 -4.77888567 -3.24775990 -24.88217063 7.20529387 -0.91929954
190000 20.66859401 -3.53093624 -8.03420499 -32.07358915 -4.91243401 -4.90114929
190400 28.27714913 -1.87680564 -1.46624341 -17.10776318 -0.32105587 -2.13464866
190800 18.72879121 -0.36540243 -4.31590287 -18.23029071 -1.47193573 -6.74148009
191200 22.48199488 4.75007450 -1.19328568 -27.73192480 0.00000000 0.00000000
191600 27.84916293 0.04943594 -0.15960068 -23.36873548 -1.58271724 1.08614063
192000 27.19460434 -5.40633061 -2.83489474 -27.79708212 -0.53094771 0.10712010
192400 30.65569789 5.05802165 2.18408556 -28.69273050 -0.85534054 0.93466456
192800 16.52426666 -15.93118447 -2.94677057 -26.62657614 -0.98067761 -0.94725355
193200 26.09342117 -2.23474390 6.37600181 -27.16637132 1.60737998 -1.20168995
193600 20.32254319 4.86645038 -2.56106075 -27.43505243 1.53977240 -1.83980557
194000 26.30278592 1.44606276 -1.07695119 -28.37742174 12.07819182 -1.25721538
194400 29.67987910 -1.16377863 0.47573232 -16.91093507 8.47243074 -15.10845700
194800 22.60009755 3.20201147 7.01537838 -26.36209179 -0.09909945 -4.39229602
195200 23.70657745 -0.29021872 -3.84929384 -26.99104370 -2.62416064 0.15446309
195600 28.54034842 0.30646591 -1.32087220 -21.41061559 2.53405316 -6.46637228
196000 27.59314086 -0.89597781 3.81347409 -25.37442264 -7.15845069 -7.04772222
196400 26.73399303 -3.78650471 -8.02228684 -27.57406009 -0.39879447 -0.14860861
196800 27.00176909 0.62082801 -1.23810058 -26.60749886 -2.36486326 -6.17358816
197200 23.50474007 -2.46547614 -2.94863893 -26.49111644 1.29504042 3.29257812
197600 16.88068338 0.11838784 -2.66601341 -27.59442300 -1.72365040 -0.10538342
198000 31.46920157 -5.72804657 -2.03661986 -29.69150171 1.37349280 7.62169092
198400 29.79371826 -4.64325757 4.78916412 -23.42117455 -2.47225343 6.65510696
198800 24.36936518 0.81400484 7.88880431 -28.06445555 9.89169191 -3.55558522
199200 28.01927226 -2.58053995 2.47013483 -26.37964648 3.06624699 1.74004050
199600 39.18451044 12.47273862 -2.43968154 -31.43576250 5.05624908 5.72312000
200000 28.73859482 0.21528862 -4.78383517 -13.03941989 0.56278349 -5.60179634
200400 24.92696871 -1.83818725 0.03829460 -26.66071469 -2.45257701 -2.83401583
200800 25.40906764 -1.33240280 8.93033878 -28.01859122 3.86916851 -4.97689955
201200 27.77481860 0.02025979 -0.04915025 -26.80765966 0.03712973 -3.25198595
201600 27.73192480 0.00000000 0.00000000 -14.47091467 -8.05764334 4.47608255
202000 28.27249915 0.95187709 -1.54137734 -22.49427971 0.61615183 3.47191118
202400 27.73192480 0.00000000 0.00000000 -28.94135825 -3.75124409 -0.53318897
202800 27.73192480 0.00000000 0.00000000 -24.18587595 -0.24354000 -0.27654227
203200 30.86911803 2.42522841 -0.64659054 -28.40762127 3.98728506 -2.34419470
203600 27.87354846 1.14350761 2.11301714 -26.94347629 2.82127216 -7.83974059
204000 32.10260092 3.79908941 4.39437515 -25.92264509 0.36846807 -0.11022998
204400 24.93185795 -0.61583715 -0.89004828 -16.65094209 -11.74697540 1.86383918
204800 30.19154313 -4.83319599 3.74320503 -27.14681101 0.79242441 -1.24965431
205200 19.98989690 -5.15749473 -0.45132435 -27.77920396 -0.04101459 0.09156223
205600 27.85785891 0.05301138 -0.15561871 -23.17997206 -8.48798732 4.45536822
206000 27.34018813 -2.44332248 -2.54917118 -27.70126880 -0.05363584 0.05130659
206400 30.14638454 -2.44343388 -2.01551486 -25.37166483 1.22671272 -1.76546727
206800 26.50157353 0.31855151 -0.29519872 -23.93152762 -2.19332902 0.11444845
207200 24.29449335 -1.15335386 4.78716649 -30.73782391 5.99321729 -2.30270298
207600 28.17457351 0.01259299 -0.89049840 -23.62037025 -0.61537586 -2.04898483
208000 18.81717850 -5.39506198 1.85399099 -27.79915912 -0.11644432 -0.12721893
208400 23.12241197 -1.97114003 3.04416923 -29.22854842 0.66575740 -4.96136513
208800 24.51284894 -1.84095351 5.01321020 -28.40764009 7.71998043 -1.53573066
209200 19.49954497 3.11131756 -8.17259239 -27.77305474 0.09461601 0.02806481
209600 25.61698577 2.60447681 8.25985528 -30.36056307 10.10091223 -2.52224269
210000 27.93794546 0.91740932 1.19355332 -25.82078022 -3.37907997 5.49605733
210400 28.34643120 1.32551539 1.74408744 -21.91852915 3.37415620 -2.52406766
210800 29.03739334 -0.94733422 6.62447301 -27.18947139 0.33640454 -1.93097094
211200 27.85204211 0.16636396 -0.29218000 -27.73192480 0.00000000 0.00000000
211600 28.88422891 1.10662620 -0.16915148 -23.12076059 -0.72123684 0.44320077
212000 28.44925775 -1.68183547 -0.09841164 -19.91241098 -1.34148435 0.70990566
212400 23.79102782 0.81940162 -2.83253155 -41.58276387 2.37588661 11.59849882
212800 24.88580778 -1.70360142 -8.85669885 -24.97740578 1.08085290 1.56910708
213200 25.86172505 -0.79034559 5.19966852 -27.50791056 -0.04121203 1.51244638
213600 25.36194543 4.85356875 -0.73146144 -23.45501133 2.42141010 -5.04265878
214000 30.53394873 -2.29762225 1.23661686 -30.92790666 -6.90111544 -2.13377093
214400 22.46473004 8.26001850 -6.42498628 -25.84029649 -13.12057007 -6.46448617
214800 26.87444602 -5.54814418 -1.43582714 -27.73192480 0.00000000 0.00000000
215200 26.15012669 11.29105118 -2.50467269 -19.94876287 7.83666465 -5.72084952
215600 30.01621549 -3.12452053 -0.02613167 -29.44555249 -2.07741143 3.01986602
216000 26.77587998 -1.29443659 -0.11186615 -30.30662741 0.52664889 7.18001194
216400 21.94880310 7.28759682 -2.47707017 -23.09568570 -5.53430569 2.61416709
216800 29.08153771 1.26859254 2.54276028 -23.80630470 -2.54437907 -0.42319839
217200 27.12858935 -9.13909121 -2.47492426 -23.05934912 -2.48614337 -0.06898530
217600 27.49870685 -0.04089145 0.11382998 -25.44279181 1.73863679 0.94240197
218000 26.52277684 -1.64323403 -1.68792592 -28.95385922 8.13222093 9.10789880
218400 27.77688015 -0.59717521 2.48554649 -27.94272010 -3.04387538 1.45829771
218800 29.13404868 -1.22310258 -0.56916500 -30.36490440 -2.05187885 0.93422601
219200 28.65926814 -10.44125134 -1.49203923 -31.80797612 5.58943408 5.31386089
219600 29.07466086 3.81546329 0.61999795 -26.24650085 0.58799665 -4.38964653
220000 28.98617032 1.67202772 -0.78346604 -27.69090983 -5.48376180 0.16512680
220400 31.67526585 -4.31388981 1.71427230 -27.73192480 0.00000000 0.00000000
220800 24.35326627 2.46656085 4.90267960 -24.19909381 0.31751664 -1.99214189
221200 25.71325790 0.69555914 2.57882430 -27.30448650 -1.78660748 0.01702906
221600 28.66680315 -2.67878226 -1.75705176 -23.61538375 -3.72025629 -5.65512977
222000 26.94114051 2.36591701 -1.02020713 -26.94202347 -2.10986524 -0.92611840
222400 31.08396403 1.34304416 6.56246175 -28.84475151 3.45536843 -0.99032894
222800 27.00281310 0.79163585 -1.22364644 -24.12767050 9.79965644 -3.48753214
223200 26.45520882 -2.02058011 -10.09150176 -23.61777086 -1.66250651 4.20136879
223600 26.25839155 3.31809620 -3.78521573 -26.91177726 -1.60041951 2.10869331
224000 27.04157575 -0.46797477 0.96744967 -28.79303830 0.25922970 1.98976299
224400 27.80109832 0.28967221 0.16669520 -26.24120536 3.41770561 4.81207927
224800 21.81932471 1.78970701 -3.41292415 -34.63250038 -6.84163729 -3.16959923
225200 28.89616464 1.25729644 -2.30811672 -27.42378668 0.60516726 -0.11942993
225600 27.79902300 -1.04511035 10.66649788 -27.51411406 -0.26423965 0.46990009
226000 33.14672618 6.66995259 -2.67605270 -31.06920195 3.14528804 -1.61151385
226400 27.49687518 0.09602436 -0.44592301 -26.22474884 -2.89027366 1.33295572
226800 28.04697673 -0.24938342 -1.03684647 -27.72587710 2.36066471 -7.60703800
227200 25.66891521 2.68859962 1.15416327 -22.85477691 -7.23253291 3.71376667
227600 24.37468160 -6.02339656 -6.42737605 -27.73192480 0.00000000 0.00000000
228000 22.31648443 1.48839222 0.72939417 -22.63247865 1.10293213 -0.53569227
228400 30.48164872 -10.13717612 -2.46869585 -24.58989900 1.45154151 1.23939431
228800 26.15024622 2.51591619 -1.49307168 -24.33408039 -9.03112107 -2.43278134
229200 15.27074458 0.99557144 -0.91277726 -15.62205792 1.88088865 1.51558117
229600 23.11921979 5.71731133 -8.09588030 -30.37918135 7.91351644 9.31063227
230000 28.17273879 3.83207782 0.80991138 -25.71475729 2.02142274 2.07225039
230400 27.73192480 0.00000000 0.00000000 -26.05172446 2.96076160 3.37563281
230800 12.43908858 -1.63768043 -15.41404416 -20.80968850 5.68886698 -1.03916280
231200 18.43689971 10.60451171 4.18509527 -27.53826690 0.35515793 1.17977073
231600 25.42287862 -0.89533551 7.75147294 -28.46453701 1.16176431 0.94349254
