    timestep      kinetic_energy  potential_energy kinetic_temperature
    13886000         55.11833        606.32620           1.26709      
    13887000         54.83194        606.52530           1.26050      
    13888000         60.32470        601.01228           1.38677      
    13889000         57.30852        604.02471           1.31744      
    13890000         57.80855        603.54699           1.32893      
    13891000         60.30720        601.11873           1.38637      
    13892000         55.62199        605.75405           1.27867      
    13893000         56.65874        604.76842           1.30250      
    13894000         61.47471        599.92487           1.41321      
    13895000         52.81103        608.61957           1.21405      
    13896000         58.44500        602.91093           1.34356      
    13897000         50.85099        610.45523           1.16899      
    13898000         54.62969        606.77052           1.25585      
    13899000         54.57752        606.71661           1.25466      
    13900000         48.30508        613.09969           1.11046      
    13901000         51.53962        609.88051           1.18482      
    13902000         56.95791        604.40122           1.30938      
    13903000         44.99524        616.45814           1.03437      
    13904000         47.92695        613.50648           1.10177      
    13905000         55.02245        606.30185           1.26488      
    13906000         55.39044        605.94820           1.27334      
    13907000         66.40904        594.83305           1.52664      
    13908000         43.64438        617.80230           1.00332      
    13909000         53.10628        608.29426           1.22083      
    13910000         57.39850        603.98089           1.31951      
    13911000         59.57613        601.83508           1.36957      
    13912000         58.10009        603.26275           1.33563      
    13913000         55.55565        605.83622           1.27714      
    13914000         52.87991        608.52110           1.21563      
    13915000         41.75473        619.65621           0.95988      
    13916000         52.60562        608.76112           1.20932      
    13917000         52.52954        608.77575           1.20758      
    13918000         51.64871        609.76097           1.18733      
    13919000         45.94049        615.54321           1.05610      
    13920000         54.91870        606.44209           1.26250      
    13921000         60.64552        600.65169           1.39415      
    13922000         55.02617        606.31284           1.26497      
    13923000         58.53634        602.81943           1.34566      
    13924000         55.95415        605.42423           1.28630      
    13925000         51.92905        609.47378           1.19377      
    13926000         54.09725        607.27703           1.24361      
    13927000         50.01123        611.37613           1.14968      
    13928000         54.02166        607.34172           1.24188      
    13929000         56.76284        604.53889           1.30489      
    13930000         59.63683        601.69311           1.37096      
    13931000         50.27595        611.10515           1.15577      
    13932000         57.23247        604.12677           1.31569      
    13933000         53.89287        607.50942           1.23892      
    13934000         59.18321        602.14770           1.36053      
    13935000         51.29208        610.09904           1.17913      
    13936000         58.95585        602.33806           1.35531      
    13937000         55.22575        606.11575           1.26956      
    13938000         57.50086        603.87250           1.32186      
    13939000         56.66986        604.68879           1.30276      
    13940000         57.89058        603.47062           1.33082      
    13941000         57.61119        603.68036           1.32440      
    13942000         63.76119        597.60501           1.46577      
    13943000         58.03967        603.35021           1.33425      
    13944000         56.14200        605.28705           1.29062      
    13945000         61.15886        600.14127           1.40595      
    13946000         56.34441        605.00048           1.29527      
    13947000         56.89281        604.42189           1.30788      
    13948000         57.44832        603.91348           1.32065      
    13949000         63.37208        597.94374           1.45683      
    13950000         61.41574        599.94023           1.41186      
    13951000         58.78674        602.58629           1.35142      
    13952000         52.71141        608.65782           1.21176      
    13953000         60.82440        600.54661           1.39826      
    13954000         55.23105        606.15473           1.26968      
    13955000         61.22864        600.07798           1.40755      
    13956000         56.65910        604.66861           1.30251      
    13957000         63.56280        597.75777           1.46121      
    13958000         51.98768        609.35551           1.19512      
    13959000         53.45899        607.91909           1.22894      
    13960000         55.57722        605.73877           1.27764      
    13961000         51.92712        609.49596           1.19373      
    13962000         52.62400        608.71203           1.20975      
    13963000         59.96936        601.29251           1.37861      
    13964000         53.74775        607.66808           1.23558      
    13965000         57.04783        604.32055           1.31144      
    13966000         60.32253        601.04062           1.38672      
    13967000         51.94373        609.50272           1.19411      
    13968000         54.67612        606.61744           1.25692      
    13969000         54.47947        606.93569           1.25240      
    13970000         49.05411        612.41606           1.12768      
    13971000         50.15652        611.27817           1.15302      
    13972000         58.23444        603.14051           1.33872      
    13973000         57.52626        603.84929           1.32244      
    13974000         55.92832        605.39538           1.28571      
    13975000         55.06389        606.28448           1.26584      
    13976000         60.69405        600.64628           1.39527      
    13977000         64.04577        597.30034           1.47232      
    13978000         61.35216        599.99390           1.41039      
    13979000         56.58989        604.76020           1.30092      
    13980000         58.45803        602.85028           1.34386      
    13981000         57.00295        604.32726           1.31041      
    13982000         58.77235        602.53595           1.35109      
    13983000         55.63578        605.62128           1.27898      
    13984000         49.49661        611.86517           1.13785      
    13985000         50.34696        611.03833           1.15740      
    13986000         42.38648        619.09431           0.97440      
    13987000         53.47637        607.88243           1.22934      
    13988000         52.89218        608.53244           1.21591      
    13989000         50.17588        611.22498           1.15347      
    13990000         43.61226        617.80385           1.00258      
    13991000         53.39038        607.97282           1.22737      
    13992000         54.26731        607.12216           1.24752      
    13993000         49.72609        611.56516           1.14313      
    13994000         56.27633        604.98103           1.29371      
    13995000         41.76569        619.68981           0.96013      
    13996000         50.28798        611.06874           1.15605      
    13997000         51.95412        609.38793           1.19435      
    13998000         62.95574        598.18754           1.44726      
    13999000         52.34761        608.94280           1.20339      
    14000000         61.17172        600.09580           1.40625      
    14001000         52.52302        608.84858           1.20743      
    14002000         53.28627        608.08482           1.22497      
    14003000         53.17252        608.11916           1.22236      
    14004000         54.09627        607.15434           1.24359      
    14005000         51.26723        610.04418           1.17856      
    14006000         50.17004        611.15774           1.15333      
    14007000         52.62338        608.68254           1.20973      
    14008000         59.57016        601.70471           1.36943      
    14009000         51.82945        609.49613           1.19148      
    14010000         48.42140        612.90933           1.11314      
    14011000         53.78918        607.46519           1.23653      
    14012000         58.64729        602.65165           1.34821      
    14013000         53.12985        608.20243           1.22138      
    14014000         57.34566        604.04417           1.31829      
    14015000         53.36959        607.92944           1.22689      
    14016000         58.10709        603.24684           1.33580      
    14017000         63.26678        598.04082           1.45441      
    14018000         55.72854        605.62250           1.28112      
    14019000         53.65481        607.72270           1.23344      
    14020000         57.36618        603.96477           1.31876      
    14021000         52.86310        608.42614           1.21524      
    14022000         53.30396        608.05570           1.22538      
    14023000         55.75136        605.55156           1.28164      
    14024000         53.15707        608.18459           1.22200      
    14025000         49.17310        612.18839           1.13042      
    14026000         58.29879        603.01531           1.34020      
    14027000         57.60376        603.64314           1.32422      
    14028000         54.59498        606.81198           1.25506      
    14029000         58.86853        602.42311           1.35330      
    14030000         53.97076        607.41891           1.24071      
    14031000         55.75002        605.58978           1.28161      
    14032000         55.27240        606.07985           1.27063      
    14033000         56.55836        604.80129           1.30019      
    14034000         54.62569        606.72275           1.25576      
    14035000         62.51014        598.75179           1.43701      
    14036000         61.30382        600.01713           1.40928      
    14037000         58.16177        603.10538           1.33705      
    14038000         59.10804        602.21862           1.35881      
    14039000         55.94816        605.42069           1.28616      
    14040000         59.80936        601.49063           1.37493      
    14041000         53.06176        608.23740           1.21981      
    14042000         51.72783        609.61450           1.18915      
    14043000         56.41756        604.94888           1.29696      
    14044000         63.81429        597.48477           1.46700      
    14045000         52.39607        608.96687           1.20451      
    14046000         54.06436        607.30162           1.24286      
    14047000         56.17400        605.14847           1.29136      
    14048000         48.54847        612.86953           1.11606      
    14049000         60.04783        601.24820           1.38041      
    14050000         53.45907        607.84574           1.22894      
    14051000         50.31411        611.07343           1.15665      
    14052000         48.85164        612.46491           1.12303      
    14053000         59.11902        602.15221           1.35906      
    14054000         51.87793        609.49789           1.19260      
    14055000         58.67870        602.63739           1.34894      
    14056000         52.78786        608.59882           1.21351      
    14057000         56.64566        604.74046           1.30220      
    14058000         61.00858        600.26059           1.40250      
    14059000         42.65267        618.80316           0.98052      
    14060000         48.65565        612.68951           1.11852      
    14061000         51.08366        610.30777           1.17434      
    14062000         54.12788        607.20850           1.24432      
    14063000         68.48550        592.72163           1.57438      
    14064000         53.20210        608.18111           1.22304      
    14065000         55.11935        606.27988           1.26711      
    14066000         56.67327        604.73766           1.30283      
    14067000         61.47203        599.83583           1.41315      
    14068000         49.11215        612.24281           1.12901      
    14069000         61.37047        599.83404           1.41082      
    14070000         56.38867        604.91817           1.29629      
    14071000         53.25483        608.15856           1.22425      
    14072000         57.35087        604.00400           1.31841      
    14073000         53.86178        607.49627           1.23820      
    14074000         63.99102        597.26814           1.47106      
    14075000         56.32449        605.00645           1.29482      
    14076000         57.29919        603.99939           1.31722      
    14077000         57.16681        604.20920           1.31418      
    14078000         49.10737        612.36702           1.12891      
    14079000         54.44828        606.91606           1.25168      
    14080000         56.80702        604.49357           1.30591      
    14081000         53.80309        607.51662           1.23685      
    14082000         50.68673        610.65659           1.16521      
    14083000         50.19689        611.18141           1.15395      
    14084000         60.82898        600.39474           1.39837      
    14085000         54.66573        606.64736           1.25668      
    14086000         51.90011        609.44788           1.19311      
    14087000         60.95877        600.37706           1.40135      
    14088000         56.46302        604.92001           1.29800      
    14089000         54.03218        607.30928           1.24212      
    14090000         54.08148        607.23785           1.24325      
    14091000         60.20202        601.05179           1.38395      
    14092000         57.19721        604.17119           1.31488      
    14093000         48.49385        612.93002           1.11480      
    14094000         56.75830        604.52240           1.30479      
    14095000         47.23820        614.17358           1.08594      
    14096000         54.34808        606.99912           1.24938      
    14097000         48.87082        612.44737           1.12347      
    14098000         48.44815        612.93749           1.11375      
    14099000         57.84004        603.45314           1.32966      
    14100000         59.41321        601.87051           1.36582      
    14101000         57.90749        603.43294           1.33121      
    14102000         46.34923        615.03475           1.06550      
    14103000         56.00754        605.35711           1.28753      
    14104000         52.80487        608.58103           1.21391      
    14105000         59.81074        601.54455           1.37496      
    14106000         54.89391        606.42405           1.26193      
    14107000         57.28176        603.98519           1.31682      
    14108000         48.10141        613.15989           1.10578      
    14109000         58.56923        602.65923           1.34642      
    14110000         50.66720        610.69790           1.16476      
    14111000         56.85036        604.47691           1.30690      
    14112000         52.03995        609.31468           1.19632      
    14113000         51.91753        609.48728           1.19351      
    14114000         58.03483        603.23991           1.33413      
    14115000         49.51670        611.85036           1.13832      
    14116000         55.25543        606.08614           1.27024      
    14117000         58.68666        602.66887           1.34912      
    14118000         62.52495        598.76760           1.43736      
    14119000         60.18941        601.12171           1.38366      
    14120000         52.53068        608.76528           1.20760      
    14121000         47.99073        613.44301           1.10324      
    14122000         59.50254        601.71818           1.36787      
    14123000         56.17439        605.14144           1.29137      
    14124000         54.11968        607.11713           1.24413      
    14125000         50.15866        611.14415           1.15307      
    14126000         58.90973        602.31882           1.35425      
    14127000         53.73675        607.53394           1.23533      
    14128000         44.29889        617.02345           1.01837      
    14129000         50.54326        610.72097           1.16191      
    14130000         51.50703        609.81707           1.18407      
    14131000         43.87273        617.55476           1.00857      
    14132000         54.68445        606.66965           1.25711      
    14133000         58.45513        602.81739           1.34380      
    14134000         54.55143        606.72155           1.25406      
    14135000         60.23525        601.02974           1.38472      
    14136000         55.76077        605.54873           1.28186      
    14137000         54.80255        606.47181           1.25983      
    14138000         54.25462        607.08270           1.24723      
    14139000         58.34005        602.84999           1.34115      
    14140000         55.18834        606.09089           1.26870      
    14141000         53.05137        608.24184           1.21957      
    14142000         57.19976        604.03356           1.31494      
    14143000         58.57131        602.69988           1.34647      
    14144000         53.60108        607.71878           1.23221      
    14145000         62.43528        598.84344           1.43529      
    14146000         57.74168        603.54216           1.32739      
    14147000         55.04334        606.28199           1.26536      
    14148000         57.74355        603.52288           1.32744      
    14149000         55.09428        606.19490           1.26654      
    14150000         55.26262        605.97994           1.27040      
    14151000         60.31843        600.95418           1.38663      
    14152000         46.09239        615.27198           1.05960      
    14153000         56.20958        605.09615           1.29217      
    14154000         55.36802        605.92213           1.27283      
    14155000         55.92711        605.38138           1.28568      
    14156000         58.89127        602.38814           1.35382      
    14157000         53.30831        607.99693           1.22548      
    14158000         56.33002        604.88894           1.29494      
    14159000         52.52988        608.79329           1.20758      
    14160000         62.93062        598.29097           1.44668      
    14161000         58.38545        602.89972           1.34219      
    14162000         51.46919        609.80969           1.18320      
    14163000         64.17530        596.97101           1.47529      
    14164000         51.34281        609.92637           1.18029      
    14165000         49.10855        612.23544           1.12893      
    14166000         47.41560        613.90289           1.09001      
    14167000         52.60834        608.62930           1.20939      
    14168000         51.72150        609.60713           1.18900      
    14169000         58.80995        602.39119           1.35195      
    14170000         50.28993        611.01169           1.15609      
    14171000         55.64694        605.56695           1.27924      
    14172000         57.32742        603.98267           1.31787      
    14173000         56.31466        604.93420           1.29459      
    14174000         52.06648        609.19779           1.19693      
    14175000         60.57522        600.62678           1.39253      
    14176000         52.33891        608.99039           1.20319      
    14177000         56.35045        604.93640           1.29541      
    14178000         61.22691        600.05406           1.40752      
    14179000         57.39457        603.88152           1.31942      
    14180000         58.88013        602.32767           1.35357      
    14181000         55.85612        605.42838           1.28405      
    14182000         58.89902        602.37197           1.35400      
    14183000         58.79973        602.35617           1.35172      
    14184000         53.07425        608.16244           1.22010      
    14185000         56.41745        604.83846           1.29695      
    14186000         53.37179        607.93431           1.22694      
    14187000         48.53020        612.82748           1.11564      
    14188000         51.06817        610.25844           1.17398      
    14189000         58.48742        602.75547           1.34454      
    14190000         50.94605        610.31246           1.17117      
    14191000         55.13958        606.10644           1.26758      
    14192000         57.26274        604.00946           1.31638      
    14193000         62.19364        599.01546           1.42974      
    14194000         52.98116        608.23978           1.21796      
    14195000         48.88316        612.42897           1.12375      
    14196000         51.74221        609.56801           1.18948      
    14197000         46.01658        615.26680           1.05785      
    14198000         51.60437        609.73484           1.18631      
    14199000         51.74240        609.53654           1.18948      
    14200000         56.33850        604.99843           1.29514      
    14201000         54.42090        606.87840           1.25106      
    14202000         48.48213        612.82614           1.11453      
    14203000         45.82359        615.50600           1.05342      
    14204000         51.76881        609.57293           1.19009      
    14205000         45.79182        615.58371           1.05269      
    14206000         61.03782        600.19079           1.40317      
    14207000         48.61200        612.71994           1.11752      
    14208000         56.73028        604.55746           1.30414      
    14209000         50.94680        610.35738           1.17119      
    14210000         58.50343        602.75668           1.34491      
    14211000         49.24055        611.95747           1.13197      
    14212000         50.58686        610.73373           1.16292      
    14213000         47.64424        613.66496           1.09527      
    14214000         56.43419        604.85017           1.29734      
    14215000         54.29884        607.00205           1.24825      
    14216000         50.52106        610.67298           1.16140      
    14217000         57.58865        603.58011           1.32388      
    14218000         59.02790        602.18323           1.35696      
    14219000         53.85399        607.32825           1.23802      
    14220000         52.36682        608.96335           1.20384      
    14221000         55.02050        606.30041           1.26484      
    14222000         52.45894        608.86566           1.20595      
    14223000         58.06076        603.21281           1.33473      
    14224000         58.94641        602.30663           1.35509      
    14225000         55.54734        605.68067           1.27695      
    14226000         60.82088        600.50712           1.39818      
    14227000         55.05931        606.23105           1.26573      
    14228000         56.82088        604.44267           1.30623      
    14229000         48.15038        613.14370           1.10691      
    14230000         50.16387        611.11257           1.15319      
    14231000         55.17717        605.92872           1.26844      
    14232000         57.23887        604.03114           1.31584      
    14233000         48.94351        612.39008           1.12514      
    14234000         55.67851        605.62612           1.27997      
    14235000         50.90845        610.39711           1.17031      
    14236000         58.85958        602.42350           1.35309      
    14237000         60.07057        601.20742           1.38093      
    14238000         55.03290        606.21716           1.26512      
    14239000         49.81155        611.48958           1.14509      
    14240000         54.46160        606.77637           1.25199      
    14241000         58.67542        602.55488           1.34886      
    14242000         59.36522        601.92898           1.36472      
    14243000         56.01695        605.21543           1.28775      
    14244000         51.80616        609.51852           1.19095      
    14245000         56.78808        604.44258           1.30547      
    14246000         57.92919        603.33381           1.33171      
    14247000         60.14951        601.10460           1.38275      
    14248000         58.09981        603.16622           1.33563      
    14249000         49.80198        611.48227           1.14487      
    14250000         57.16411        604.12096           1.31412      
    14251000         59.86353        601.39323           1.37617      
    14252000         46.61278        614.69704           1.07156      
    14253000         54.10010        607.16123           1.24368      
    14254000         57.96465        603.26596           1.33252      
    14255000         54.09064        607.23071           1.24346      
    14256000         55.68831        605.57734           1.28019      
    14257000         61.35317        599.92770           1.41042      
    14258000         63.69786        597.51609           1.46432      
    14259000         55.62200        605.64656           1.27867      
    14260000         50.63739        610.65700           1.16408      
    14261000         53.80302        607.39463           1.23685      
    14262000         47.75213        613.56364           1.09775      
    14263000         52.15001        609.13019           1.19885      
    14264000         57.91837        603.26907           1.33146      
    14265000         52.00123        609.31260           1.19543      
    14266000         51.21998        610.15750           1.17747      
    14267000         55.12162        606.20385           1.26716      
    14268000         59.67767        601.64832           1.37190      
    14269000         60.97731        600.29839           1.40178      
    14270000         59.89662        601.28458           1.37693      
    14271000         60.93597        600.28453           1.40083      
    14272000         55.20463        606.11559           1.26907      
    14273000         64.96013        596.23603           1.49334      
    14274000         49.62659        611.65186           1.14084      
    14275000         56.59393        604.70118           1.30101      
    14276000         57.30499        603.99639           1.31736      
    14277000         56.02723        605.21538           1.28798      
    14278000         54.97273        606.29856           1.26374      
    14279000         55.59810        605.73831           1.27812      
    14280000         56.65362        604.52325           1.30238      
    14281000         59.17715        602.08109           1.36039      
    14282000         59.88300        601.37494           1.37662      
    14283000         62.34264        598.88860           1.43316      
    14284000         52.56691        608.77067           1.20843      
    14285000         52.45338        608.89863           1.20582      
    14286000         48.45812        612.84144           1.11398      
    14287000         56.64180        604.61784           1.30211      
    14288000         49.22428        612.10108           1.13159      
    14289000         49.24583        612.06180           1.13209      
    14290000         55.60922        605.66123           1.27837      
    14291000         55.57092        605.71277           1.27749      
    14292000         59.14041        602.15257           1.35955      
    14293000         49.99289        611.32182           1.14926      
    14294000         55.88732        605.40006           1.28477      
    14295000         59.97106        601.31662           1.37865      
    14296000         57.22678        604.10365           1.31556      
    14297000         55.85427        605.43218           1.28401      
    14298000         53.20125        608.08591           1.22302      
    14299000         59.26080        601.95215           1.36232      
    14300000         55.17709        606.02272           1.26844      
    14301000         41.16883        620.09257           0.94641      
    14302000         48.17547        613.10839           1.10748      
    14303000         51.16083        610.13185           1.17611      
    14304000         62.07959        599.08515           1.42712      
    14305000         51.32468        609.98233           1.17988      
    14306000         52.31127        608.97191           1.20256      
    14307000         62.31766        598.80553           1.43259      
    14308000         54.58120        606.68833           1.25474      
    14309000         47.75263        613.52935           1.09776      
    14310000         48.51845        612.77987           1.11537      
    14311000         54.71205        606.54045           1.25775      
    14312000         60.45507        600.69228           1.38977      
    14313000         54.50266        606.77404           1.25293      
    14314000         51.60021        609.69638           1.18621      
    14315000         49.22245        612.07922           1.13155      
    14316000         56.06859        605.26547           1.28893      
    14317000         56.86316        604.31045           1.30720      
    14318000         53.71307        607.63137           1.23478      
    14319000         57.15125        604.03578           1.31382      
    14320000         53.82001        607.45323           1.23724      
    14321000         53.51000        607.79796           1.23011      
    14322000         57.19505        604.09465           1.31483      
    14323000         58.09842        603.14970           1.33560      
    14324000         54.04937        607.19169           1.24251      
    14325000         56.15464        605.08974           1.29091      
    14326000         48.28294        613.08251           1.10995      
    14327000         51.39266        609.92482           1.18144      
    14328000         59.03278        602.23446           1.35708      
    14329000         55.14216        606.18887           1.26764      
    14330000         59.95569        601.31617           1.37829      
    14331000         58.99888        602.28675           1.35630      
    14332000         53.69527        607.62221           1.23437      
    14333000         44.48824        616.90414           1.02272      
    14334000         54.48084        606.85913           1.25243      
    14335000         54.85142        606.38906           1.26095      
    14336000         54.72256        606.55892           1.25799      
    14337000         56.07739        605.14697           1.28914      
    14338000         48.61992        612.70141           1.11770      
    14339000         59.67381        601.58156           1.37181      
    14340000         52.70753        608.55889           1.21167      
    14341000         50.58888        610.63390           1.16296      
    14342000         52.53800        608.70088           1.20777      
    14343000         56.18730        605.01995           1.29166      
    14344000         57.26510        604.03468           1.31644      
    14345000         56.80746        604.50246           1.30592      
    14346000         57.36570        603.83047           1.31875      
    14347000         61.93481        599.30009           1.42379      
    14348000         61.91119        599.25226           1.42325      
    14349000         49.96921        611.30303           1.14872      
    14350000         61.88315        599.30428           1.42260      
    14351000         50.72714        610.59713           1.16614      
    14352000         58.57145        602.61734           1.34647      
    14353000         52.00736        609.28875           1.19557      
    14354000         53.76868        607.49558           1.23606      
    14355000         55.64115        605.71113           1.27911      
    14356000         52.38777        608.87508           1.20432      
    14357000         50.66281        610.65628           1.16466      
    14358000         57.52406        603.73889           1.32239      
    14359000         54.97915        606.26318           1.26389      
    14360000         53.08834        608.10377           1.22042      
    14361000         49.90891        611.31640           1.14733      
    14362000         59.19830        602.06910           1.36088      
    14363000         61.27516        599.89451           1.40862      
    14364000         48.30742        613.00961           1.11052      
    14365000         52.46689        608.83270           1.20614      
    14366000         53.75390        607.49967           1.23572      
    14367000         51.73534        609.49193           1.18932      
    14368000         54.28133        606.96120           1.24785      
    14369000         56.04943        605.19306           1.28849      
    14370000         46.90365        614.29479           1.07824      
    14371000         49.87663        611.36916           1.14659      
    14372000         58.21809        602.97419           1.33835      
    14373000         49.50296        611.75003           1.13800      
    14374000         58.10044        603.10645           1.33564      
    14375000         61.11970        600.02310           1.40505      
    14376000         46.76462        614.53640           1.07505      
    14377000         52.91198        608.40048           1.21637      
    14378000         53.49828        607.73645           1.22985      
    14379000         47.46427        613.85063           1.09113      
    14380000         59.38089        601.81927           1.36508      
    14381000         53.50221        607.74833           1.22994      
    14382000         53.34130        607.89555           1.22624      
    14383000         52.60504        608.65974           1.20931      
    14384000         64.68745        596.52323           1.48707      
    14385000         53.80707        607.43576           1.23694      
    14386000         55.72690        605.54249           1.28108      
    14387000         52.98626        608.30688           1.21807      
    14388000         57.34169        603.89993           1.31820      
    14389000         47.03422        614.27461           1.08125      
    14390000         54.08594        607.22708           1.24335      
    14391000         57.07910        604.17159           1.31216      
    14392000         56.30476        604.93304           1.29436      
    14393000         53.85204        607.42222           1.23798      
    14394000         57.19520        604.02348           1.31483      
    14395000         46.11348        615.18745           1.06008      
    14396000         45.85804        615.42222           1.05421      
    14397000         50.39327        610.87918           1.15847      
    14398000         53.62361        607.57291           1.23273      
    14399000         56.89411        604.25376           1.30791      
    14400000         52.48507        608.78496           1.20655      
    14401000         55.35623        605.92663           1.27256      
    14402000         60.96848        600.16787           1.40157      
    14403000         48.69352        612.62215           1.11939      
    14404000         49.45807        611.89329           1.13697      
    14405000         47.08653        614.29430           1.08245      
    14406000         50.52011        610.79918           1.16138      
    14407000         54.86118        606.43298           1.26118      
    14408000         52.57701        608.65713           1.20867      
    14409000         57.55943        603.60860           1.32321      
    14410000         40.06533        621.25496           0.92104      
    14411000         57.16348        604.08738           1.31410      
    14412000         46.78968        614.40306           1.07562      
    14413000         50.45601        610.79955           1.15991      
    14414000         56.13877        605.08390           1.29055      
    14415000         43.19101        618.00785           0.99290      
    14416000         52.97642        608.21896           1.21785      
    14417000         50.56157        610.75576           1.16233      
    14418000         55.39317        605.82564           1.27341      
    14419000         52.31186        608.96741           1.20257      
    14420000         60.45967        600.71058           1.38988      
    14421000         53.17748        608.09321           1.22247      
    14422000         54.83145        606.41976           1.26049      
    14423000         52.53087        608.70966           1.20761      
    14424000         60.79153        600.35500           1.39751      
    14425000         57.57346        603.64395           1.32353      
    14426000         61.01689        600.22624           1.40269      
    14427000         62.36087        598.83976           1.43358      
    14428000         54.16079        607.12483           1.24508      
    14429000         58.45761        602.74940           1.34385      
    14430000         53.35099        607.90477           1.22646      
    14431000         57.26261        603.97301           1.31638      
    14432000         56.98173        604.29453           1.30992      
    14433000         51.75822        609.55008           1.18984      
    14434000         52.38029        608.88223           1.20414      
    14435000         56.20977        605.03200           1.29218      
    14436000         59.14954        602.03625           1.35976      
    14437000         52.44988        608.80228           1.20574      
    14438000         53.00368        608.20739           1.21848      
    14439000         59.47493        601.71771           1.36724      
    14440000         55.90762        605.34026           1.28523      
    14441000         51.22239        610.06526           1.17753      
    14442000         55.55625        605.59912           1.27716      
    14443000         49.32612        611.90756           1.13393      
    14444000         52.91565        608.31939           1.21645      
    14445000         60.77574        600.39606           1.39714      
    14446000         55.54496        605.67869           1.27690      
    14447000         50.20395        611.03141           1.15411      
    14448000         49.53388        611.75974           1.13871      
    14449000         51.17200        610.10606           1.17637      
    14450000         57.04977        604.20163           1.31149      
    14451000         52.36598        608.89969           1.20382      
    14452000         56.43533        604.75830           1.29736      
    14453000         57.27229        603.96669           1.31660      
    14454000         56.68093        604.54083           1.30301      
    14455000         48.30174        612.93292           1.11038      
    14456000         50.17869        611.06407           1.15353      
    14457000         56.01786        605.16457           1.28777      
    14458000         54.74438        606.51138           1.25849      
    14459000         59.99838        601.16438           1.37927      
    14460000         57.05244        604.19341           1.31155      
    14461000         51.41475        609.84074           1.18195      
    14462000         51.08699        610.20297           1.17441      
    14463000         55.33160        605.87964           1.27199      
    14464000         56.29039        604.93996           1.29403      
    14465000         49.33949        611.94965           1.13424      
    14466000         52.33862        608.91879           1.20319      
    14467000         47.77286        613.49717           1.09823      
    14468000         53.72697        607.54921           1.23510      
    14469000         61.94710        599.25735           1.42407      
    14470000         53.09061        608.17016           1.22047      
    14471000         57.47173        603.73668           1.32119      
    14472000         57.00781        604.30272           1.31052      
    14473000         58.72438        602.53968           1.34999      
    14474000         57.65006        603.63886           1.32529      
    14475000         54.23630        607.02945           1.24681      
    14476000         53.57544        607.72108           1.23162      
    14477000         57.56157        603.68272           1.32325      
    14478000         55.86673        605.40523           1.28429      
    14479000         57.93129        603.34912           1.33175      
    14480000         61.04831        600.11460           1.40341      
    14481000         50.40551        610.88639           1.15875      
    14482000         55.87336        605.32860           1.28445      
    14483000         63.12173        598.05999           1.45107      
    14484000         59.95675        601.27278           1.37832      
    14485000         48.36115        612.86486           1.11175      
    14486000         58.54245        602.62548           1.34580      
    14487000         44.83108        616.40798           1.03060      
    14488000         55.86234        605.30704           1.28419      
    14489000         60.65345        600.52280           1.39433      
    14490000         60.20261        600.89517           1.38397      
    14491000         52.11003        609.13937           1.19793      
    14492000         53.03038        608.13643           1.21909      
    14493000         54.26786        607.00399           1.24754      
    14494000         57.56955        603.59114           1.32344      
    14495000         57.10479        604.10699           1.31275      
    14496000         57.12738        604.08529           1.31327      
    14497000         61.44092        599.79581           1.41244      
    14498000         60.25254        600.93270           1.38512      
    14499000         58.65772        602.57180           1.34845      
    14500000         57.24673        603.96021           1.31602      
    14501000         61.87919        599.35570           1.42251      
    14502000         54.54547        606.66349           1.25392      
    14503000         56.26919        604.97943           1.29354      
    14504000         48.14524        613.12152           1.10679      
    14505000         56.55732        604.59249           1.30017      
    14506000         44.30197        616.99116           1.01844      
    14507000         57.01709        604.26215           1.31074      
    14508000         56.76994        604.42153           1.30506      
    14509000         54.70308        606.52354           1.25754      
    14510000         56.51753        604.62872           1.29925      
    14511000         56.25558        604.92379           1.29323      
    14512000         57.38940        603.83016           1.31930      
    14513000         59.15065        602.02727           1.35979      
    14514000         59.57789        601.59388           1.36961      
    14515000         61.80673        599.30484           1.42084      
    14516000         49.43335        611.78735           1.13640      
    14517000         55.07146        606.20124           1.26601      
    14518000         62.16152        598.98855           1.42900      
    14519000         56.44786        604.76797           1.29765      
